N,vol,price,time
400,1.749694824218750e-01,8.204898273263375e+00,5.937000000000000e+03
401,1.751869201660157e-01,8.194320024347771e+00,6.283000000000000e+03
402,1.749698638916016e-01,8.204871712349776e+00,6.429000000000000e+03
403,1.751853942871094e-01,8.194398630278194e+00,6.642000000000000e+03
404,1.749706268310547e-01,8.204845283232549e+00,6.469000000000000e+03
405,1.751838684082032e-01,8.194476201173291e+00,5.906000000000000e+03
406,1.749710083007813e-01,8.204818984968776e+00,6.639000000000000e+03
407,1.751819610595703e-01,8.194552754178218e+00,6.610000000000000e+03
408,1.749713897705078e-01,8.204792816549945e+00,6.166000000000000e+03
409,1.751804351806641e-01,8.194628306100084e+00,5.830000000000000e+03
410,1.749721527099609e-01,8.204766777034809e+00,7.301000000000000e+03
411,1.751789093017578e-01,8.194702873357162e+00,6.762000000000000e+03
412,1.749725341796875e-01,8.204740865439156e+00,6.289000000000000e+03
413,1.751773834228516e-01,8.194776472063991e+00,7.363000000000000e+03
414,1.749732971191406e-01,8.204715080841586e+00,6.533000000000000e+03
415,1.751758575439453e-01,8.194849117962622e+00,7.801000000000000e+03
416,1.749736785888672e-01,8.204689422292500e+00,6.989000000000000e+03
417,1.751747131347656e-01,8.194920826521704e+00,6.942000000000000e+03
418,1.749740600585938e-01,8.204663888859780e+00,5.534000000000000e+03
419,1.751731872558594e-01,8.194991612836562e+00,7.118000000000000e+03
420,1.749748229980469e-01,8.204638479594484e+00,6.684000000000000e+03
421,1.751716613769532e-01,8.195061491765584e+00,7.007000000000000e+03
422,1.749752044677735e-01,8.204613193601558e+00,6.912000000000000e+03
423,1.751701354980469e-01,8.195130477794306e+00,7.154000000000000e+03
424,1.749755859375000e-01,8.204588029945391e+00,5.847000000000000e+03
425,1.751686096191407e-01,8.195198585176614e+00,6.483000000000000e+03
426,1.749763488769531e-01,8.204562987739209e+00,8.810000000000000e+03
427,1.751674652099610e-01,8.195265827838034e+00,6.793000000000000e+03
428,1.749767303466797e-01,8.204538066081705e+00,7.775000000000000e+03
429,1.751659393310547e-01,8.195332219451197e+00,7.367000000000000e+03
430,1.749771118164063e-01,8.204513264081431e+00,7.691000000000000e+03
431,1.751647949218750e-01,8.195397773402513e+00,5.956000000000000e+03
432,1.749778747558594e-01,8.204488580855600e+00,9.178000000000000e+03
433,1.751632690429688e-01,8.195462502830908e+00,8.086000000000000e+03
434,1.749782562255860e-01,8.204464015508920e+00,8.344000000000000e+03
435,1.751621246337891e-01,8.195526420585709e+00,6.798000000000000e+03
436,1.749786376953125e-01,8.204439567203552e+00,6.757000000000000e+03
437,1.751605987548828e-01,8.195589539295794e+00,1.048300000000000e+04
438,1.749794006347656e-01,8.204415235064330e+00,7.148000000000000e+03
439,1.751594543457031e-01,8.195651871333240e+00,7.391000000000000e+03
440,1.749797821044922e-01,8.204391018240786e+00,7.687000000000000e+03
441,1.751583099365235e-01,8.195713428823687e+00,8.197000000000000e+03
442,1.749801635742188e-01,8.204366915864734e+00,8.041000000000000e+03
443,1.751567840576172e-01,8.195774223653437e+00,8.427000000000000e+03
444,1.749809265136719e-01,8.204342927118747e+00,6.751000000000000e+03
445,1.751556396484375e-01,8.195834267496785e+00,6.672000000000000e+03
446,1.749813079833984e-01,8.204319051178768e+00,8.244000000000000e+03
447,1.751544952392578e-01,8.195893571805028e+00,8.040000000000000e+03
448,1.749816894531250e-01,8.204295287181150e+00,6.429000000000000e+03
449,1.751533508300782e-01,8.195952147770905e+00,7.150000000000000e+03
450,1.749824523925781e-01,8.204271634346016e+00,8.145000000000000e+03
451,1.751522064208985e-01,8.196010006418568e+00,7.192000000000000e+03
452,1.749828338623047e-01,8.204248091843294e+00,8.065000000000000e+03
453,1.751510620117188e-01,8.196067158550859e+00,6.447000000000000e+03
454,1.749832153320313e-01,8.204224658880323e+00,8.781000000000000e+03
455,1.751499176025391e-01,8.196123614752365e+00,7.737000000000000e+03
456,1.749835968017578e-01,8.204201334647667e+00,8.145000000000000e+03
457,1.751487731933594e-01,8.196179385444902e+00,8.027000000000000e+03
458,1.749839782714844e-01,8.204178118361590e+00,8.539000000000000e+03
459,1.751476287841797e-01,8.196234480798656e+00,7.612000000000000e+03
460,1.749847412109375e-01,8.204155009233254e+00,8.245000000000000e+03
461,1.751464843750000e-01,8.196288910829775e+00,5.300000000000000e+03
462,1.749851226806640e-01,8.204132006477227e+00,8.273000000000000e+03
463,1.751453399658203e-01,8.196342685377632e+00,7.918000000000000e+03
464,1.749855041503906e-01,8.204109109343500e+00,9.210000000000000e+03
465,1.751441955566406e-01,8.196395814079906e+00,9.216000000000000e+03
466,1.749858856201172e-01,8.204086317060833e+00,8.821000000000000e+03
467,1.751430511474610e-01,8.196448306380297e+00,9.216000000000000e+03
468,1.749866485595703e-01,8.204063628876105e+00,8.471000000000000e+03
469,1.751419067382813e-01,8.196500171616121e+00,8.521000000000000e+03
470,1.749870300292969e-01,8.204041044024262e+00,9.772000000000000e+03
471,1.751411437988282e-01,8.196551418872440e+00,8.826000000000000e+03
472,1.749874114990234e-01,8.204018561776056e+00,7.838000000000000e+03
473,1.751399993896485e-01,8.196602057108535e+00,8.113000000000000e+03
474,1.749877929687500e-01,8.203996181391206e+00,6.011000000000000e+03
475,1.751388549804688e-01,8.196652095123337e+00,7.755000000000000e+03
476,1.749885559082031e-01,8.203973902137299e+00,8.361000000000000e+03
477,1.751377105712891e-01,8.196701541565487e+00,9.174000000000000e+03
478,1.749889373779297e-01,8.203951723293121e+00,9.041000000000000e+03
479,1.751369476318360e-01,8.196750404887887e+00,8.788000000000000e+03
480,1.749893188476563e-01,8.203929644131515e+00,8.721000000000000e+03
481,1.751358032226563e-01,8.196798693426075e+00,8.485000000000000e+03
482,1.749897003173828e-01,8.203907663950519e+00,1.053500000000000e+04
483,1.751350402832031e-01,8.196846415369906e+00,8.351000000000000e+03
484,1.749900817871094e-01,8.203885782039425e+00,8.595000000000000e+03
485,1.751338958740235e-01,8.196893578747616e+00,9.552000000000000e+03
486,1.749904632568360e-01,8.203863997714210e+00,9.087000000000000e+03
487,1.751327514648438e-01,8.196940191438189e+00,9.189000000000000e+03
488,1.749912261962891e-01,8.203842310254389e+00,8.773000000000000e+03
489,1.751319885253906e-01,8.196986261199696e+00,1.101800000000000e+04
490,1.749916076660156e-01,8.203820719009741e+00,8.327000000000000e+03
491,1.751312255859375e-01,8.197031795644117e+00,7.519000000000000e+03
492,1.749919891357422e-01,8.203799223276608e+00,9.862000000000000e+03
493,1.751300811767578e-01,8.197076802256834e+00,8.576000000000000e+03
494,1.749923706054688e-01,8.203777822369862e+00,7.957000000000000e+03
495,1.751293182373047e-01,8.197121288388269e+00,1.094500000000000e+04
496,1.749927520751953e-01,8.203756515647564e+00,1.028200000000000e+04
497,1.751281738281250e-01,8.197165261262858e+00,8.365000000000000e+03
498,1.749931335449219e-01,8.203735302434964e+00,8.470000000000000e+03
499,1.751274108886719e-01,8.197208727962456e+00,9.048000000000000e+03
500,1.749938964843750e-01,8.203714182081054e+00,8.748000000000000e+03
501,1.751266479492188e-01,8.197251695490026e+00,9.207000000000000e+03
502,1.749942779541016e-01,8.203693153918724e+00,9.077000000000000e+03
503,1.751255035400391e-01,8.197294170674770e+00,8.942000000000000e+03
504,1.749946594238281e-01,8.203672217320831e+00,8.998000000000000e+03
505,1.751247406005859e-01,8.197336160272110e+00,1.001200000000000e+04
506,1.749950408935547e-01,8.203651371631970e+00,1.069000000000000e+04
507,1.751239776611328e-01,8.197377670902085e+00,1.120800000000000e+04
508,1.749954223632813e-01,8.203630616244109e+00,9.592000000000000e+03
509,1.751232147216797e-01,8.197418709070844e+00,9.931000000000000e+03
510,1.749958038330078e-01,8.203609950498731e+00,9.344000000000000e+03
511,1.751220703125000e-01,8.197459281160803e+00,6.973000000000000e+03
512,1.749961853027344e-01,8.203589373792507e+00,8.679000000000000e+03
513,1.751213073730469e-01,8.197499393506481e+00,1.100500000000000e+04
514,1.749965667724610e-01,8.203568885510318e+00,1.050200000000000e+04
515,1.751205444335938e-01,8.197539052254635e+00,1.015400000000000e+04
516,1.749969482421875e-01,8.203548485029007e+00,1.100800000000000e+04
517,1.751197814941406e-01,8.197578263507669e+00,9.902000000000000e+03
518,1.749977111816406e-01,8.203528171743791e+00,9.379000000000000e+03
519,1.751190185546875e-01,8.197617033236920e+00,1.009800000000000e+04
520,1.749980926513672e-01,8.203507945064901e+00,1.195200000000000e+04
521,1.751182556152344e-01,8.197655367334233e+00,9.212000000000000e+03
522,1.749984741210938e-01,8.203487804379106e+00,9.396000000000000e+03
523,1.751174926757813e-01,8.197693271577899e+00,8.746000000000000e+03
524,1.749988555908203e-01,8.203467749127118e+00,1.065300000000000e+04
525,1.751167297363281e-01,8.197730751644716e+00,1.101600000000000e+04
526,1.749992370605469e-01,8.203447778698830e+00,1.094800000000000e+04
527,1.751159667968750e-01,8.197767813154877e+00,8.346000000000000e+03
528,1.749996185302735e-01,8.203427892519509e+00,1.181300000000000e+04
529,1.751152038574219e-01,8.197804461598118e+00,1.029500000000000e+04
530,1.750000000000000e-01,8.203408090016975e+00,4.213000000000000e+03
531,1.751144409179688e-01,8.197840702374808e+00,1.086900000000000e+04
532,1.750003814697266e-01,8.203388370611641e+00,9.871000000000000e+03
533,1.751136779785156e-01,8.197876540810778e+00,9.840000000000000e+03
534,1.750007629394532e-01,8.203368733762401e+00,1.102500000000000e+04
535,1.751129150390625e-01,8.197911982167495e+00,9.712000000000000e+03
536,1.750011444091797e-01,8.203349178884846e+00,1.142300000000000e+04
537,1.751121520996094e-01,8.197947031582988e+00,1.035700000000000e+04
538,1.750015258789063e-01,8.203329705438204e+00,1.128500000000000e+04
539,1.751113891601563e-01,8.197981694122275e+00,1.063700000000000e+04
540,1.750019073486328e-01,8.203310312872334e+00,1.025600000000000e+04
541,1.751106262207031e-01,8.198015974806157e+00,9.617000000000000e+03
542,1.750022888183594e-01,8.203291000644482e+00,1.107700000000000e+04
543,1.751102447509766e-01,8.198049878492052e+00,1.134900000000000e+04
544,1.750026702880859e-01,8.203271768207548e+00,1.270500000000000e+04
545,1.751094818115234e-01,8.198083410049401e+00,1.143000000000000e+04
546,1.750030517578125e-01,8.203252615029937e+00,9.880000000000000e+03
547,1.751087188720703e-01,8.198116574212076e+00,1.123800000000000e+04
548,1.750034332275391e-01,8.203233540580889e+00,1.131200000000000e+04
549,1.751079559326172e-01,8.198149375684034e+00,1.117200000000000e+04
550,1.750038146972656e-01,8.203214544338790e+00,1.057400000000000e+04
551,1.751075744628906e-01,8.198181819048608e+00,1.031300000000000e+04
552,1.750041961669922e-01,8.203195625774999e+00,1.167700000000000e+04
553,1.751068115234375e-01,8.198213908830125e+00,1.112100000000000e+04
554,1.750045776367188e-01,8.203176784374683e+00,1.143600000000000e+04
555,1.751060485839844e-01,8.198245649509809e+00,1.148900000000000e+04
556,1.750049591064453e-01,8.203158019633639e+00,1.183300000000000e+04
557,1.751052856445313e-01,8.198277045475498e+00,1.175700000000000e+04
558,1.750053405761719e-01,8.203139331029698e+00,1.115000000000000e+04
559,1.751049041748047e-01,8.198308101042977e+00,1.196000000000000e+04
560,1.750057220458985e-01,8.203120718068668e+00,1.264700000000000e+04
561,1.751041412353516e-01,8.198338820469857e+00,1.241800000000000e+04
562,1.750061035156250e-01,8.203102180249321e+00,1.107400000000000e+04
563,1.751033782958984e-01,8.198369207947595e+00,1.205400000000000e+04
564,1.750064849853516e-01,8.203083717081274e+00,1.247100000000000e+04
565,1.751029968261719e-01,8.198399267594496e+00,1.321000000000000e+04
566,1.750068664550781e-01,8.203065328059594e+00,1.311500000000000e+04
567,1.751022338867188e-01,8.198429003491897e+00,1.132400000000000e+04
568,1.750072479248047e-01,8.203047012718464e+00,1.188800000000000e+04
569,1.751018524169922e-01,8.198458419618737e+00,1.127400000000000e+04
570,1.750076293945313e-01,8.203028770566648e+00,1.099300000000000e+04
571,1.751010894775391e-01,8.198487519917421e+00,1.224200000000000e+04
572,1.750080108642578e-01,8.203010601136683e+00,1.153500000000000e+04
573,1.751007080078125e-01,8.198516308281654e+00,1.046000000000000e+04
574,1.750083923339844e-01,8.202992503944012e+00,1.281400000000000e+04
575,1.750999450683594e-01,8.198544788511937e+00,1.261300000000000e+04
576,1.750087738037110e-01,8.202974478509192e+00,1.370700000000000e+04
577,1.750991821289063e-01,8.198572964379967e+00,1.169900000000000e+04
578,1.750091552734375e-01,8.202956524389917e+00,1.088300000000000e+04
579,1.750988006591797e-01,8.198600839590444e+00,1.162900000000000e+04
580,1.750095367431641e-01,8.202938641102689e+00,1.220400000000000e+04
581,1.750980377197266e-01,8.198628417787010e+00,1.171500000000000e+04
582,1.750099182128906e-01,8.202920828201368e+00,1.126000000000000e+04
583,1.750976562500000e-01,8.198655702556573e+00,8.122000000000000e+03
584,1.750102996826172e-01,8.202903085252075e+00,1.350700000000000e+04
585,1.750968933105469e-01,8.198682697461088e+00,1.289500000000000e+04
586,1.750106811523438e-01,8.202885411765493e+00,1.243600000000000e+04
587,1.750965118408203e-01,8.198709405969867e+00,1.457800000000000e+04
588,1.750110626220703e-01,8.202867807319031e+00,1.202300000000000e+04
589,1.750961303710938e-01,8.198735831530154e+00,1.158100000000000e+04
590,1.750114440917969e-01,8.202850271469872e+00,1.241200000000000e+04
591,1.750953674316406e-01,8.198761977524287e+00,1.184200000000000e+04
592,1.750118255615235e-01,8.202832803794434e+00,1.271500000000000e+04
593,1.750949859619141e-01,8.198787847291996e+00,1.372400000000000e+04
594,1.750122070312500e-01,8.202815403827625e+00,1.104300000000000e+04
595,1.750946044921875e-01,8.198813444111270e+00,1.157600000000000e+04
596,1.750125885009766e-01,8.202798071141199e+00,1.389500000000000e+04
597,1.750938415527344e-01,8.198838771226081e+00,1.383400000000000e+04
598,1.750129699707031e-01,8.202780805328565e+00,1.266800000000000e+04
599,1.750934600830078e-01,8.198863831825156e+00,1.284600000000000e+04
600,1.750133514404297e-01,8.202763605962021e+00,1.273400000000000e+04
601,1.750926971435547e-01,8.198888629054814e+00,1.411700000000000e+04
602,1.750137329101563e-01,8.202746472613823e+00,1.239400000000000e+04
603,1.750923156738282e-01,8.198913166007710e+00,1.400700000000000e+04
604,1.750137329101563e-01,8.202729404880520e+00,1.507000000000000e+04
605,1.750919342041016e-01,8.198937445740238e+00,1.411200000000000e+04
606,1.750141143798828e-01,8.202712402327101e+00,1.461800000000000e+04
607,1.750915527343750e-01,8.198961471272064e+00,1.151700000000000e+04
608,1.750144958496094e-01,8.202695464557769e+00,1.217300000000000e+04
609,1.750907897949219e-01,8.198985245541587e+00,1.252100000000000e+04
610,1.750148773193360e-01,8.202678591182714e+00,1.297600000000000e+04
611,1.750904083251953e-01,8.199008771502621e+00,1.325000000000000e+04
612,1.750152587890625e-01,8.202661781761579e+00,1.106500000000000e+04
613,1.750900268554688e-01,8.199032052036609e+00,1.299800000000000e+04
614,1.750156402587891e-01,8.202645035933180e+00,1.501100000000000e+04
615,1.750892639160156e-01,8.199055089955145e+00,1.397500000000000e+04
616,1.750160217285157e-01,8.202628353272166e+00,1.527600000000000e+04
617,1.750888824462891e-01,8.199077888079389e+00,1.396800000000000e+04
618,1.750164031982422e-01,8.202611733420467e+00,1.414200000000000e+04
619,1.750885009765625e-01,8.199100449176010e+00,1.353700000000000e+04
620,1.750167846679688e-01,8.202595175941937e+00,1.417300000000000e+04
621,1.750881195068360e-01,8.199122775946776e+00,1.467300000000000e+04
622,1.750171661376953e-01,8.202578680502912e+00,1.361200000000000e+04
623,1.750877380371094e-01,8.199144871082181e+00,1.467300000000000e+04
624,1.750175476074219e-01,8.202562246669121e+00,1.464000000000000e+04
625,1.750869750976563e-01,8.199166737242889e+00,1.302900000000000e+04
626,1.750175476074219e-01,8.202545874112664e+00,1.547700000000000e+04
627,1.750865936279297e-01,8.199188377029405e+00,1.478700000000000e+04
628,1.750179290771485e-01,8.202529562413021e+00,1.387600000000000e+04
629,1.750862121582031e-01,8.199209792989992e+00,1.388000000000000e+04
630,1.750183105468750e-01,8.202513311221550e+00,1.168300000000000e+04
631,1.750858306884766e-01,8.199230987687487e+00,1.383900000000000e+04
632,1.750186920166016e-01,8.202497120179128e+00,1.435200000000000e+04
633,1.750854492187500e-01,8.199251963616833e+00,1.310100000000000e+04
634,1.750190734863282e-01,8.202480988869420e+00,1.536700000000000e+04
635,1.750850677490235e-01,8.199272723238945e+00,1.528200000000000e+04
636,1.750194549560547e-01,8.202464916987116e+00,1.593300000000000e+04
637,1.750846862792969e-01,8.199293268983025e+00,1.415000000000000e+04
638,1.750198364257813e-01,8.202448904146294e+00,1.307700000000000e+04
639,1.750839233398438e-01,8.199313603267978e+00,1.394000000000000e+04
640,1.750198364257813e-01,8.202432949968513e+00,1.403100000000000e+04
641,1.750835418701172e-01,8.199333728429057e+00,1.464400000000000e+04
642,1.750202178955078e-01,8.202417054137017e+00,1.408000000000000e+04
643,1.750831604003906e-01,8.199353646816602e+00,1.613900000000000e+04
644,1.750205993652344e-01,8.202401216268552e+00,1.608700000000000e+04
645,1.750827789306641e-01,8.199373360733951e+00,1.596000000000000e+04
